category,subcategory,subsubcategory,subsubsubcategory,unique_id,url
materiaux-et-gros-oeuvre,isolation,isolation-des-murs-par-l-exterieur,,cat_id_779.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-murs-par-l-exterieur/cat_id_779.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-sols-et-plafonds,,cat_id_3177.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-sols-et-plafonds/cat_id_3177.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-murs-par-l-interieur,,cat_id_647.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-murs-par-l-interieur/cat_id_647.cat
materiaux-et-gros-oeuvre,isolation,accessoire-isolation,,cat_id_640.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/accessoire-isolation/cat_id_640.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-tuyaux-et-circuits-d-eau-chaude,,cat_id_654.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-tuyaux-et-circuits-d-eau-chaude/cat_id_654.cat
materiaux-et-gros-oeuvre,isolation,isolation-de-la-porte-de-garage,,cat_id_651.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-de-la-porte-de-garage/cat_id_651.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-portes-et-fenetres,,cat_id_643.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-portes-et-fenetres/cat_id_643.cat
materiaux-et-gros-oeuvre,isolation,isolation-phonique-et-acoustique,,cat_id_277.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-phonique-et-acoustique/cat_id_277.cat
materiaux-et-gros-oeuvre,isolation,isolant-mince-et-reflecteur,,cat_id_0001927.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-mince-et-reflecteur/cat_id_0001927.cat
materiaux-et-gros-oeuvre,isolation,isolant-en-vrac,,cat_id_0001925.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-en-vrac/cat_id_0001925.cat
materiaux-et-gros-oeuvre,isolation,isolant-naturel,,cat_id_0001344.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolant-naturel/cat_id_0001344.cat
materiaux-et-gros-oeuvre,isolation,plaque-polystyrene,,cat_id_0001926.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/plaque-polystyrene/cat_id_0001926.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-combles-et-des-toitures,combles-amenageables,cat_id_5298.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-combles-et-des-toitures/combles-amenageables/cat_id_5298.cat
materiaux-et-gros-oeuvre,isolation,isolation-des-combles-et-des-toitures,combles-perdus,cat_id_5299.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/isolation-des-combles-et-des-toitures/combles-perdus/cat_id_5299.cat
materiaux-et-gros-oeuvre,isolation,laine-de-roche,,cat_id_0001924.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/isolation/laine-de-roche/cat_id_0001924.cat
menuiserie,menuiserie-sur-mesure,volet-sur-mesure,,cat_id_5055.cat,https://www.castorama.fr/menuiserie/menuiserie-sur-mesure/volet-sur-mesure/cat_id_5055.cat
menuiserie,fenetre-fenetre-de-toit-volet,fenetre-de-toit-et-accessoire,puits-de-lumiere,cat_id_5049.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/puits-de-lumiere/cat_id_5049.cat
menuiserie,menuiserie-sur-mesure,baie-vitree-sur-mesure,,cat_id_0003767.cat,https://www.castorama.fr/menuiserie/menuiserie-sur-mesure/baie-vitree-sur-mesure/cat_id_0003767.cat
decoration-interieure,decoration-murale-et-accessoires-deco,poignee-et-bouton,poignee-de-fenetre,cat_id_5373.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/poignee-de-fenetre/cat_id_5373.cat
decoration-interieure,store,accessoire-de-store,,cat_id_1099.cat,https://www.castorama.fr/decoration-interieure/store/accessoire-de-store/cat_id_1099.cat
decoration-interieure,decoration-murale-et-accessoires-deco,accessoire-de-fixation-crochet-cable-attache,,cat_id_3951.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/accessoire-de-fixation-crochet-cable-attache/cat_id_3951.cat
nos-collections,nos-collections-decoration-et-luminaire,papier-peint-goodhome,,cat_id_5332.cat,https://www.castorama.fr/nos-collections/nos-collections-decoration-et-luminaire/papier-peint-goodhome/cat_id_5332.cat
decoration-interieure,papier-peint-et-revetement-mural,colle-papier-peint,,cat_id_2525.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/colle-papier-peint/cat_id_2525.cat
decoration-interieure,papier-peint-et-revetement-mural,frise-murale-et-le-unique,,cat_id_4083.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/frise-murale-et-le-unique/cat_id_4083.cat
decoration-interieure,papier-peint-et-revetement-mural,fibre-de-verre-et-revetement-de-lissage,,cat_id_2039.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/fibre-de-verre-et-revetement-de-lissage/cat_id_2039.cat
decoration-interieure,papier-peint-et-revetement-mural,poster-xxl,,cat_id_4248.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/poster-xxl/cat_id_4248.cat
decoration-interieure,decoration-murale-et-accessoires-deco,sticker-et-adhesif-decoratif,,cat_id_2180.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/sticker-et-adhesif-decoratif/cat_id_2180.cat
decoration-interieure,decoration-murale-et-accessoires-deco,horloge,,cat_id_0001102.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/horloge/cat_id_0001102.cat
decoration-interieure,decoration-murale-et-accessoires-deco,affiche-et-image-encadree,,cat_id_960.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/affiche-et-image-encadree/cat_id_960.cat
decoration-interieure,decoration-murale-et-accessoires-deco,toile-imprimee,,cat_id_969.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/toile-imprimee/cat_id_969.cat
decoration-interieure,store,panneau-japonais,,cat_id_1106.cat,https://www.castorama.fr/decoration-interieure/store/panneau-japonais/cat_id_1106.cat
decoration-interieure,store,store-californien,,cat_id_1087.cat,https://www.castorama.fr/decoration-interieure/store/store-californien/cat_id_1087.cat
decoration-interieure,store,store-venitien,,cat_id_1107.cat,https://www.castorama.fr/decoration-interieure/store/store-venitien/cat_id_1107.cat
decoration-interieure,decoration-murale-et-accessoires-deco,poignee-et-bouton,bouton-et-poignee-de-meuble,cat_id_945.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/bouton-et-poignee-de-meuble/cat_id_945.cat
decoration-interieure,decoration-murale-et-accessoires-deco,bougie-et-senteur,,cat_id_4180.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/bougie-et-senteur/cat_id_4180.cat
decoration-interieure,decoration-murale-et-accessoires-deco,lettre-decorative,,cat_id_1010.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/lettre-decorative/cat_id_1010.cat
decoration-interieure,decoration-murale-et-accessoires-deco,miroir,miroir-a-coller,cat_id_3719.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/miroir/miroir-a-coller/cat_id_3719.cat
decoration-interieure,decoration-murale-et-accessoires-deco,miroir,miroir-decoratif,cat_id_1006.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/miroir/miroir-decoratif/cat_id_1006.cat
menuiserie,panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe,poutre,,cat_id_291.cat,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/poutre/cat_id_291.cat
menuiserie,panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe,palette-et-produit-en-bois-brut,,cat_id_0001084.cat,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/palette-et-produit-en-bois-brut/cat_id_0001084.cat
menuiserie,panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe,planche-de-bois,,cat_id_0001957.cat,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/planche-de-bois/cat_id_0001957.cat
menuiserie,fenetre-fenetre-de-toit-volet,verre-et-occultation,film-pour-vitrage,cat_id_3584.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/verre-et-occultation/film-pour-vitrage/cat_id_3584.cat
menuiserie,materiaux-bois-et-verre,panneau-bois-agglomere-melamine-mdf-et-osb,panneau-melamine,cat_id_0002157.cat,https://www.castorama.fr/menuiserie/materiaux-bois-et-verre/panneau-bois-agglomere-melamine-mdf-et-osb/panneau-melamine/cat_id_0002157.cat
menuiserie,materiaux-bois-et-verre,panneau-bois-agglomere-melamine-mdf-et-osb,panneau-mdf,cat_id_0002156.cat,https://www.castorama.fr/menuiserie/materiaux-bois-et-verre/panneau-bois-agglomere-melamine-mdf-et-osb/panneau-mdf/cat_id_0002156.cat
menuiserie,materiaux-bois-et-verre,panneau-bois-agglomere-melamine-mdf-et-osb,panneau-agglomere,cat_id_0002153.cat,https://www.castorama.fr/menuiserie/materiaux-bois-et-verre/panneau-bois-agglomere-melamine-mdf-et-osb/panneau-agglomere/cat_id_0002153.cat
menuiserie,materiaux-bois-et-verre,panneau-bois-agglomere-melamine-mdf-et-osb,panneau-contreplaque,cat_id_0002155.cat,https://www.castorama.fr/menuiserie/materiaux-bois-et-verre/panneau-bois-agglomere-melamine-mdf-et-osb/panneau-contreplaque/cat_id_0002155.cat
menuiserie,fenetre-fenetre-de-toit-volet,fenetre-de-toit-et-accessoire,raccord-habillage-et-bloc-isolant-de-fenetre-de-toit,cat_id_5051.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/raccord-habillage-et-bloc-isolant-de-fenetre-de-toit/cat_id_5051.cat
menuiserie,fenetre-fenetre-de-toit-volet,fenetre-de-toit-et-accessoire,store-de-fenetre-de-toit,cat_id_5050.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/store-de-fenetre-de-toit/cat_id_5050.cat
menuiserie,fenetre-fenetre-de-toit-volet,fenetre-de-toit-et-accessoire,fenetre-de-toit,cat_id_5047.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/fenetre-de-toit/cat_id_5047.cat
menuiserie,escalier-rampe-et-balustrade,rampe-d-escalier,,cat_id_2474.cat,https://www.castorama.fr/menuiserie/escalier-rampe-et-balustrade/rampe-d-escalier/cat_id_2474.cat
materiaux-et-gros-oeuvre,materiaux,produit-d-etancheite,etancheite-sanitaire,cat_id_2397.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-sanitaire/cat_id_2397.cat
peinture,outils-du-peintre,nettoyage-et-rangement-des-outils-du-peintre,,cat_id_0001981.cat,https://www.castorama.fr/peinture/outils-du-peintre/nettoyage-et-rangement-des-outils-du-peintre/cat_id_0001981.cat
peinture,peinture-interieure,preparation-des-murs-et-plafonds,protection,cat_id_2165.cat,https://www.castorama.fr/peinture/peinture-interieure/preparation-des-murs-et-plafonds/protection/cat_id_2165.cat
peinture,peinture-interieure,pochoir,,cat_id_2179.cat,https://www.castorama.fr/peinture/peinture-interieure/pochoir/cat_id_2179.cat
peinture,outils-du-peintre,brosse-metallique,,cat_id_2000.cat,https://www.castorama.fr/peinture/outils-du-peintre/brosse-metallique/cat_id_2000.cat
peinture,peinture-interieure,relooking-meuble-et-objet,outil-de-restauration-du-meuble-bois,cat_id_2839.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/outil-de-restauration-du-meuble-bois/cat_id_2839.cat
peinture,outils-du-peintre,outillage-pour-peinture-decorative,,cat_id_3861.cat,https://www.castorama.fr/peinture/outils-du-peintre/outillage-pour-peinture-decorative/cat_id_3861.cat
peinture,outils-du-peintre,perche-telescopique,,cat_id_0001980.cat,https://www.castorama.fr/peinture/outils-du-peintre/perche-telescopique/cat_id_0001980.cat
peinture,outils-du-peintre,bac-et-grille-de-peintre,,cat_id_1997.cat,https://www.castorama.fr/peinture/outils-du-peintre/bac-et-grille-de-peintre/cat_id_1997.cat
peinture,outils-du-peintre,rouleau-a-peinture,,cat_id_5023.cat,https://www.castorama.fr/peinture/outils-du-peintre/rouleau-a-peinture/cat_id_5023.cat
plomberie,evacuation-des-eaux,evacuation-de-lave-linge,,cat_id_2376.cat,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lave-linge/cat_id_2376.cat
plomberie,evacuation-des-eaux,evacuation-d-evier-siphon-et-bouchon,,cat_id_2374.cat,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-d-evier-siphon-et-bouchon/cat_id_2374.cat
plomberie,evacuation-des-eaux,evacuation-de-lavabo-vasque,,cat_id_2375.cat,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lavabo-vasque/cat_id_2375.cat
plomberie,evacuation-des-eaux,tube-et-raccord-pvc,,cat_id_2382.cat,https://www.castorama.fr/plomberie/evacuation-des-eaux/tube-et-raccord-pvc/cat_id_2382.cat
plomberie,alimentation-en-eau,flexible-de-robinet,,cat_id_2299.cat,https://www.castorama.fr/plomberie/alimentation-en-eau/flexible-de-robinet/cat_id_2299.cat
plomberie,alimentation-en-eau,raccord-a-visser,,cat_id_0001086.cat,https://www.castorama.fr/plomberie/alimentation-en-eau/raccord-a-visser/cat_id_0001086.cat
plomberie,alimentation-en-eau,alimentation-pour-machine-a-laver,,cat_id_2295.cat,https://www.castorama.fr/plomberie/alimentation-en-eau/alimentation-pour-machine-a-laver/cat_id_2295.cat
menuiserie,fenetre-fenetre-de-toit-volet,volet,accessoire-de-volet-battant,cat_id_0001961.cat,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/volet/accessoire-de-volet-battant/cat_id_0001961.cat
peinture,peinture-interieure,preparation-des-murs-et-plafonds,sous-couche,cat_id_2171.cat,https://www.castorama.fr/peinture/peinture-interieure/preparation-des-murs-et-plafonds/sous-couche/cat_id_2171.cat
peinture,peinture-interieure,peinture-sur-mesure,,cat_id_5207.cat,https://www.castorama.fr/peinture/peinture-interieure/peinture-sur-mesure/cat_id_5207.cat
peinture,peinture-exterieure,peinture-professionnelle,,cat_id_5456.cat,https://www.castorama.fr/peinture/peinture-exterieure/peinture-professionnelle/cat_id_5456.cat
peinture,peinture-interieure,peinture-de-renovation-multi-supports,,cat_id_4189.cat,https://www.castorama.fr/peinture/peinture-interieure/peinture-de-renovation-multi-supports/cat_id_4189.cat
electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,baladeuse,,cat_id_5305.cat,https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/baladeuse/cat_id_5305.cat
electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,lampe-frontale,,cat_id_0002036.cat,https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/lampe-frontale/cat_id_0002036.cat
luminaire-et-eclairage,luminaire-et-eclairage-interieur,accessoire-luminaire,,cat_id_1341.cat,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/accessoire-luminaire/cat_id_1341.cat
electricite,rallonge-electrique-enrouleur-electrique-et-multiprise,enrouleur-electrique,,cat_id_1203.cat,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/enrouleur-electrique/cat_id_1203.cat
luminaire-et-eclairage,ampoule,tube-led-et-fluorescent-starter,,cat_id_1296.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/tube-led-et-fluorescent-starter/cat_id_1296.cat
electricite,cable-fil-et-gaine-electrique,tube-irl-et-raccord,,cat_id_1241.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/tube-irl-et-raccord/cat_id_1241.cat
electricite,tableau-electrique-et-protection,autre-commande-modulaire,,cat_id_4048.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/autre-commande-modulaire/cat_id_4048.cat
electricite,interrupteur-et-prise,borne-recharge-voiture-electrique,,cat_id_0001724.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/borne-recharge-voiture-electrique/cat_id_0001724.cat
electricite,antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique,support-tv,,cat_id_3742.cat,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/support-tv/cat_id_3742.cat
peinture,peinture-interieure,relooking-meuble-et-objet,finition-meuble-et-objet,cat_id_1369.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/finition-meuble-et-objet/dorure/cat_id_1369.cat
peinture,peinture-interieure,relooking-meuble-et-objet,finition-meuble-et-objet,cat_id_1707.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/finition-meuble-et-objet/huile/cat_id_1707.cat
peinture,peinture-interieure,relooking-meuble-et-objet,finition-meuble-et-objet,cat_id_1830.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/finition-meuble-et-objet/cire/cat_id_1830.cat
peinture,peinture-interieure,relooking-meuble-et-objet,finition-meuble-et-objet,cat_id_939.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/finition-meuble-et-objet/vernis/cat_id_939.cat
peinture,peinture-interieure,relooking-meuble-et-objet,peinture-pour-meuble,cat_id_4254.cat,https://www.castorama.fr/peinture/peinture-interieure/relooking-meuble-et-objet/peinture-pour-meuble/cat_id_4254.cat
quincaillerie,quincaillerie-du-batiment,corde-sangle-sandow-chaine-et-cable,cable-ressort-et-accessoire,cat_id_2946.cat,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/cable-ressort-et-accessoire/cat_id_2946.cat
electricite,interrupteur-et-prise,boite-d-encastrement,,cat_id_1231.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/boite-d-encastrement/cat_id_1231.cat
electricite,interrupteur-et-prise,prise-programmable,,cat_id_1228.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/prise-programmable/cat_id_1228.cat
electricite,interrupteur-et-prise,commande-de-l-eclairage,,cat_id_1227.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/commande-de-l-eclairage/cat_id_1227.cat
electricite,interrupteur-et-prise,interrupteur-et-prise-en-saillie,interrupteur-en-saillie,cat_id_0001725.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/interrupteur-en-saillie/cat_id_0001725.cat
electricite,interrupteur-et-prise,interrupteur-et-prise-en-saillie,prise-en-saillie,cat_id_0001726.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/prise-en-saillie/cat_id_0001726.cat
electricite,interrupteur-et-prise,interrupteur-et-prise-encastree,plaque-de-finition,cat_id_0001766.cat,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/plaque-de-finition/cat_id_0001766.cat
electricite,tableau-electrique-et-protection,accessoire-de-raccordement,,cat_id_4050.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/accessoire-de-raccordement/cat_id_4050.cat
electricite,tableau-electrique-et-protection,parafoudre,,cat_id_4042.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/parafoudre/cat_id_4042.cat
electricite,tableau-electrique-et-protection,gaine-technique-de-logement-gtl,,cat_id_4046.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/gaine-technique-de-logement-gtl/cat_id_4046.cat
electricite,tableau-electrique-et-protection,fusible,,cat_id_4117.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/fusible/cat_id_4117.cat
electricite,tableau-electrique-et-protection,disjoncteur-et-coupe-circuit,,cat_id_4045.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/disjoncteur-et-coupe-circuit/cat_id_4045.cat
electricite,tableau-electrique-et-protection,coffret-de-communication,,cat_id_4044.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/coffret-de-communication/cat_id_4044.cat
electricite,tableau-electrique-et-protection,tableau-electrique-nu,,cat_id_4043.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-nu/cat_id_4043.cat
electricite,tableau-electrique-et-protection,tableau-electrique-pre-equipe,,cat_id_1264.cat,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-pre-equipe/cat_id_1264.cat
electricite,cable-fil-et-gaine-electrique,fixation-et-raccordement-du-cable,,cat_id_759.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/fixation-et-raccordement-du-cable/cat_id_759.cat
electricite,cable-fil-et-gaine-electrique,boite-de-derivation,,cat_id_1240.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/boite-de-derivation/cat_id_1240.cat
electricite,cable-fil-et-gaine-electrique,cable-fil-et-cordon-d-alimentation,,cat_id_1189.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-fil-et-cordon-d-alimentation/cat_id_1189.cat
electricite,rallonge-electrique-enrouleur-electrique-et-multiprise,rallonge-electrique,,cat_id_4053.cat,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/rallonge-electrique/cat_id_4053.cat
electricite,douille-fiche-electrique-et-connexion-luminaire,boite-et-connexion-luminaire,,cat_id_750.cat,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/boite-et-connexion-luminaire/cat_id_750.cat
electricite,douille-fiche-electrique-et-connexion-luminaire,interrupteur-et-variateur-de-lampe,,cat_id_1200.cat,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/interrupteur-et-variateur-de-lampe/cat_id_1200.cat
electricite,douille-fiche-electrique-et-connexion-luminaire,fiche-electrique,,cat_id_1197.cat,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/fiche-electrique/cat_id_1197.cat
electricite,douille-fiche-electrique-et-connexion-luminaire,douille-electrique,,cat_id_1193.cat,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/douille-electrique/cat_id_1193.cat
luminaire-et-eclairage,ampoule,ampoule-culot-gx53,,cat_id_5198.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gx53/cat_id_5198.cat
luminaire-et-eclairage,ampoule,ampoule-culot-gu4,,cat_id_5196.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu4/cat_id_5196.cat
luminaire-et-eclairage,ampoule,ampoule-culot-gy6-35,,cat_id_5199.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gy6-35/cat_id_5199.cat
luminaire-et-eclairage,ampoule,ampoule-culot-g4,,cat_id_5224.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g4/cat_id_5224.cat
luminaire-et-eclairage,ampoule,ampoule-culot-r7s,,cat_id_5200.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-r7s/cat_id_5200.cat
electricite,cable-fil-et-gaine-electrique,moulure-goulotte-et-plinthe,goulotte-electrique,cat_id_0002017.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-goulotte-et-plinthe/goulotte-electrique/cat_id_0002017.cat
electricite,cable-fil-et-gaine-electrique,moulure-goulotte-et-plinthe,plinthe-cache-fil,cat_id_0002016.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-goulotte-et-plinthe/plinthe-cache-fil/cat_id_0002016.cat
electricite,cable-fil-et-gaine-electrique,moulure-goulotte-et-plinthe,moulure-electrique,cat_id_0002015.cat,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-goulotte-et-plinthe/moulure-electrique/cat_id_0002015.cat
luminaire-et-eclairage,ampoule,ampoule-culot-gu5-3,,cat_id_5197.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu5-3/cat_id_5197.cat
luminaire-et-eclairage,ampoule,ampoule-culot-g9,,cat_id_5194.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g9/cat_id_5194.cat
luminaire-et-eclairage,ampoule,ampoule-culot-b22,,cat_id_5189.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-b22/cat_id_5189.cat
luminaire-et-eclairage,ampoule,ampoule-culot-gu10,,cat_id_5195.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu10/cat_id_5195.cat
luminaire-et-eclairage,ampoule,ampoule-culot-e14,,cat_id_5190.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e14/cat_id_5190.cat
luminaire-et-eclairage,ampoule,ampoule-culot-e27,,cat_id_5191.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e27/cat_id_5191.cat
luminaire-et-eclairage,ampoule,ampoule-pour-spot,,cat_id_1297.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-pour-spot/cat_id_1297.cat
luminaire-et-eclairage,ampoule,ampoule-connectee,,cat_id_3415.cat,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-connectee/cat_id_3415.cat
electricite,antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique,decodeur-tnt-telecommande-et-transmetteur,,cat_id_3745.cat,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/decodeur-tnt-telecommande-et-transmetteur/cat_id_3745.cat
electricite,antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique,amplificateur-repartiteur-et-coupleur,,cat_id_5381.cat,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/amplificateur-repartiteur-et-coupleur/cat_id_5381.cat
electricite,antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique,antenne-parabole-et-fixation,,cat_id_2396.cat,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/antenne-parabole-et-fixation/cat_id_2396.cat
electricite,lampe-torche-baladeuse-et-projecteur-de-chantier,lampe-torche,,cat_id_5304.cat,https://www.castorama.fr/electricite/lampe-torche-baladeuse-et-projecteur-de-chantier/lampe-torche/cat_id_5304.cat
peinture,peinture-interieure,peinture-depolluante,,cat_id_4195.cat,https://www.castorama.fr/peinture/peinture-interieure/peinture-depolluante/cat_id_4195.cat
peinture,peinture-interieure,aerosol,,cat_id_4202.cat,https://www.castorama.fr/peinture/peinture-interieure/aerosol/cat_id_4202.cat
peinture,peinture-interieure,peinture-laque-boiseries-et-metal,,cat_id_5457.cat,https://www.castorama.fr/peinture/peinture-interieure/peinture-laque-boiseries-et-metal/cat_id_5457.cat
peinture,peinture-interieure,colorant-pour-peinture,,cat_id_1084.cat,https://www.castorama.fr/peinture/peinture-interieure/colorant-pour-peinture/cat_id_1084.cat
peinture,peinture-interieure,peinture-a-base-de-resine-biosourcee,,cat_id_0001786.cat,https://www.castorama.fr/peinture/peinture-interieure/peinture-a-base-de-resine-biosourcee/cat_id_0001786.cat
