unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
5032227336056_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Super Dégraissant 3-EN-UN TECHNIQUE 500 ml,"12,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/super-degraissant-3-en-un-technique-500-ml/5032227336056_CAFR.prd
3239043901334_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Outils Perrin Balai cantonnier emmanché piassava,"36,08",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/outils-perrin-balai-cantonnier-emmanch-piassava/3239043901334_CAFR.prd
3365000002926_CAFR.prd,droguerie-entretien-de-la-maison,entretien-du-sol,nettoyant-sol-multi-surfaces,cat_id_0002144.cat,Rénovateur brillant Star longue durée tous sols intérieurs Starwax 1L,"20,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-du-sol/nettoyant-sol-multi-surfaces/cat_id_0002144.cat/renovateur-brillant-star-longue-duree-tous-sols-interieurs-starwax-1l/3365000002926_CAFR.prd
3221687158083_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Poignée fil longueur 85 mm - acier zingué blanc,"3,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-fil-longueur-85-mm-acier-zingue-blanc/3221687158083_CAFR.prd
5059340248059_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Balise à piquer extérieure LED intégrée solaire Kimberley 0.02W IP44 GoodHome noir,"13,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/balise-a-piquer-exterieure-led-integree-solaire-kimberley-0-02w-ip44-goodhome-noir/5059340248059_CAFR.prd
3283494250626_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,"Compresseur vertical Mecafer Twenty 24L 1,5HP",109,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/compresseur-vertical-mecafer-twenty-24l-1-5hp/3283494250626_CAFR.prd
3283491560254_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,2 embouts femelles 1/4 gaz pour tuyau Ø 8 mm,"9,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/2-embouts-femelles-1-4-gaz-pour-tuyau-8-mm/3283491560254_CAFR.prd
3239042060193_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,grattoir-et-rateau-de-macon,Râteau racloir à béton Outils Perrin 14 dents,"27,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/grattoir-et-rateau-de-macon/cat_id_751.cat/rateau-racloir-a-beton-outils-perrin-14-dents/3239042060193_CAFR.prd
5059340460659_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,sac-poubelle,cat_id_4143.cat,20 sacs poubelle à liens blanc 30L Bin bag,"3,49",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/sac-poubelle/cat_id_4143.cat/20-sacs-poubelle-a-liens-blanc-30l-bin-bag/5059340460659_CAFR.prd
3365000005804_CAFR.prd,carrelage-sol,carrelage-sol-et-mural,nettoyage-et-entretien-du-carrelage,cat_id_3209.cat,Baume embellissant marbre et pierres naturelles Starwax 500ml,"18,90",https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/nettoyage-et-entretien-du-carrelage/cat_id_3209.cat/baume-embellissant-marbre-et-pierres-naturelles-starwax-500ml/3365000005804_CAFR.prd
3365000016459_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,seau-bassine-recipient-de-menage,cat_id_4132.cat,Seau double compartiment gris Starwax 14L,"22,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat/seau-double-compartiment-gris-starwax-14l/3365000016459_CAFR.prd
5059340461632_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,eponge-serpillere-et-accessoire-de-lavage,cat_id_2666.cat,Raclot balai raclette rouge brique L.55 x l.4 cm,"6,49",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat/raclot-balai-raclette-rouge-brique-l-55-x-l-4-cm/5059340461632_CAFR.prd
4003073939327_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Balai serpillère Smart Mop 360 tête extra large pivotante + Seau 2 compartiments + 2 lingettes microfibre Passat,"19,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/balai-serpillere-smart-mop-360-tete-extra-large-pivotante-seau-2-compartiments-2-lingettes-microfibre-passat/4003073939327_CAFR.prd
3663602819370_CAFR.prd,outillage,outillage-a-main,outil-de-decoffrage,cat_id_767.cat,"Pied de biche Magnusson 14"" Acier Noir","8,42",https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat/pied-de-biche-magnusson-14-acier-noir/3663602819370_CAFR.prd
3582320934380_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Pompe à graisse acier pour lubrification,"7,29",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/pompe-a-graisse-acier-pour-lubrification/3582320934380_CAFR.prd
6411501350909_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,"Fiskars Balai à feuilles XL ""Solid"" manche métal","247,30",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/fiskars-balai-feuilles-xl-solid-manche-m-tal/6411501350909_CAFR.prd
3308188426009_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Genouillère pour volet Afbat 12 mm chromé,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-pour-volet-afbat-12-mm-chrome/3308188426009_CAFR.prd
3666162006853_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,"Spot de balisage solaire à planter ou fixer au mur LED Lumisky 0,09W IP65 80lm blanc chaud L.12m","39,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/spot-de-balisage-solaire-a-planter-ou-fixer-au-mur-led-lumisky-0-09w-ip65-80lm-blanc-chaud-l-12m/3666162006853_CAFR.prd
3283494251005_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,"Compresseur vertical Mecafer 100L 2,5HP",319,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/compresseur-vertical-mecafer-100l-2-5hp/3283494251005_CAFR.prd
3283491760081_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,Tuyau tressé 7.5 m Mecafer Basik line,"24,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/tuyau-tresse-7-5-m-mecafer-basik-line/3283491760081_CAFR.prd
3239042060094_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,grattoir-et-rateau-de-macon,Balai cantonnier pvc manche bois,"13,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/grattoir-et-rateau-de-macon/cat_id_751.cat/balai-cantonnier-pvc-manche-bois/3239042060094_CAFR.prd
3365000003466_CAFR.prd,carrelage-sol,carrelage-sol-et-mural,nettoyage-et-entretien-du-carrelage,cat_id_3209.cat,Décapant cire tomettes et terres cuites Starwax 1L,"18,90",https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/nettoyage-et-entretien-du-carrelage/cat_id_3209.cat/decapant-cire-tomettes-et-terres-cuites-starwax-1l/3365000003466_CAFR.prd
3543534940239_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,seau-bassine-recipient-de-menage,cat_id_4132.cat,"Essoreur Neo3 Elephant L.26,3 x l.12,5 x H.21 cm","6,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat/essoreur-neo3-elephant-l-26-3-x-l-12-5-x-h-21-cm/3543534940239_CAFR.prd
5059340461212_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,eponge-serpillere-et-accessoire-de-lavage,cat_id_2666.cat,"Lot de 3 éponges magiques blanc L.11 x l.6,5 x ep.2,5cm","2,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat/lot-de-3-eponges-magiques-blanc-l-11-x-l-6-5-x-ep-2-5cm/5059340461212_CAFR.prd
3365000015933_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Balai expert Ultra confort + une microfibre,"47,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/balai-expert-ultra-confort-une-microfibre/3365000015933_CAFR.prd
3663602819394_CAFR.prd,outillage,outillage-a-main,outil-de-decoffrage,cat_id_767.cat,"Barre d'alignement Magnusson 60"" Acier","29,67",https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat/barre-d-alignement-magnusson-60-acier/3663602819394_CAFR.prd
3328680072443_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Fluide lubrifiant au Téflon 520ml aérosol RontProduction,"15,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/fluide-lubrifiant-au-teflon-520ml-aerosol-rontproduction/3328680072443_CAFR.prd
3157333665011_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Leborgne Balai acier renforcé fil plat 24 dents - manche bois certifié PEFC 100%,"42,13",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/leborgne-balai-acier-renforc-fil-plat-24-dents-manche-bois-certifi-pefc-100-/3157333665011_CAFR.prd
3308187239013_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Arrêt tête de bergère Afbat acier noir l.140 mm,"7,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-tete-de-bergere-afbat-acier-noir-l-140-mm/3308187239013_CAFR.prd
8423552214565_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Lanterne solaire USB E27 40/200lm IP44 noir L.18 x l.18 x H.30 cm,"69,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/lanterne-solaire-usb-e27-40-200lm-ip44-noir-l-18-x-l-18-x-h-30-cm/8423552214565_CAFR.prd
5604612741112_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,Compresseur d'air 50L 8 bar 115 PSI Silencieux 2CV 1.5KW + Kit 5 accessoires air comprimé ITOOLS,259,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/mkp/compresseur-d-air-50l-8-bar-115-psi-silencieux-2cv-1-5kw-kit-5-accessoires-air-comprim-itools/5604612741112_CAFR.prd
3283491563064_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,Insert pour compresseur 3/8 femelle Mecafer,"6,50",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/insert-pour-compresseur-3-8-femelle-mecafer/3283491563064_CAFR.prd
3365000003589_CAFR.prd,carrelage-sol,carrelage-sol-et-mural,nettoyage-et-entretien-du-carrelage,cat_id_3209.cat,Cire nourrissante tomettes et terres cuites rouge Starwax 1L,"23,90",https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/nettoyage-et-entretien-du-carrelage/cat_id_3209.cat/cire-nourrissante-tomettes-et-terres-cuites-rouge-starwax-1l/3365000003589_CAFR.prd
3541213818107_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,seau-bassine-recipient-de-menage,cat_id_4132.cat,Bassine cuvette carrée 15L coloris gris charbon,"9,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat/bassine-cuvette-carree-15l-coloris-gris-charbon/3541213818107_CAFR.prd
3543534940277_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,eponge-serpillere-et-accessoire-de-lavage,cat_id_2666.cat,Kit complet tout en 1 Neo 3 Elephant balai + seau + essoreur,"35,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat/kit-complet-tout-en-1-neo-3-elephant-balai-seau-essoreur/3543534940277_CAFR.prd
4054278975153_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Serpillière électrique Karcher EWM2 blanc,135,https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/serpilliere-electrique-karcher-ewm2-blanc/4054278975153_CAFR.prd
4042146108949_CAFR.prd,outillage,outillage-a-main,outil-de-decoffrage,cat_id_767.cat,PINCE À DÉCOFFRER - COPRS HEXAGONAL - 600 MM,29,https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat/mkp/pince-d-coffrer-coprs-hexagonal-600-mm/4042146108949_CAFR.prd
3582329180108_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Bouchon de réservoir essence Jardin Pratic adaptable B&S F91801,"4,99",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/bouchon-de-reservoir-essence-jardin-pratic-adaptable-b-s-f91801/3582329180108_CAFR.prd
3166720033050_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Balais coco zébré 29 cm - BROSSERIE THOMAS - 3305,"11,47",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/balais-coco-z-br-29-cm-brosserie-thomas-3305/3166720033050_CAFR.prd
3221686410755_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Plaque à clouer Afbat 150 x 75 x 1.25 mm,"2,60",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-a-clouer-afbat-150-x-75-x-1-25-mm/3221686410755_CAFR.prd
8435578504872_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,"Suspension Simona solaire dimmable LED intégrée naturel 200lm 4,5W IP54 blanc chaud New Garden","29,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/suspension-simona-solaire-dimmable-led-integree-naturel-200lm-4-5w-ip54-blanc-chaud-new-garden/8435578504872_CAFR.prd
3283494250183_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,"Compresseur portatif sans huile Mecafer Superboxy 1,5HP",179,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/compresseur-portatif-sans-huile-mecafer-superboxy-1-5hp/3283494250183_CAFR.prd
3283491530844_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,Rouleau de téflon Mecafer blanc 10m,"6,50",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/rouleau-de-teflon-mecafer-blanc-10m/3283491530844_CAFR.prd
5063022077356_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,sac-poubelle,cat_id_4143.cat,Lot de 20 sacs poubelle intérieur noir 40L,"3,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/sac-poubelle/cat_id_4143.cat/lot-de-20-sacs-poubelle-interieur-noir-40l/5063022077356_CAFR.prd
3365000004807_CAFR.prd,carrelage-sol,carrelage-sol-et-mural,nettoyage-et-entretien-du-carrelage,cat_id_3209.cat,Décrassant intensif sols carrelés Starwax 1L,"13,90",https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/nettoyage-et-entretien-du-carrelage/cat_id_3209.cat/decrassant-intensif-sols-carreles-starwax-1l/3365000004807_CAFR.prd
3541213818169_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,seau-bassine-recipient-de-menage,cat_id_4132.cat,Bassine cuvette carrée 15L coloris sable,"9,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat/bassine-cuvette-carree-15l-coloris-sable/3541213818169_CAFR.prd
5059340107004_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,eponge-serpillere-et-accessoire-de-lavage,cat_id_2666.cat,Raclette de douche + support noir GoodHome Elland,"11,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat/raclette-de-douche-support-noir-goodhome-elland/5059340107004_CAFR.prd
5063022083838_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Balai serpillère microfibre avec vaporisateur GoodHome gris et bleu L.124 x l.12 cm,"25,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/balai-serpillere-microfibre-avec-vaporisateur-goodhome-gris-et-bleu-l-124-x-l-12-cm/5063022083838_CAFR.prd
3663602819400_CAFR.prd,outillage,outillage-a-main,outil-de-decoffrage,cat_id_767.cat,Barre Magnusson - 3 pièces Acier Noir,"33,92",https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat/barre-magnusson-3-pieces-acier-noir/3663602819400_CAFR.prd
3166720002919_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Balai coco industrie 60 cm douille métal - BROSSERIE THOMAS - 291,"17,24",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/balai-coco-industrie-60-cm-douille-m-tal-brosserie-thomas-291/3166720002919_CAFR.prd
3660212500933_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Guide sangle PVC 14mm blanc Protecta,"4,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/guide-sangle-pvc-14mm-blanc-protecta/3660212500933_CAFR.prd
8425368716578_CAFR.prd,luminaire-et-eclairage,luminaire-et-eclairage-exterieur,luminaire-solaire,cat_id_1121.cat,Borne LED extérieur solaire Keops 75/600lm 6W IP44 blanc neutre noir Lumihome l.15 x H.50 cm,"69,90",https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat/borne-led-exterieur-solaire-keops-75-600lm-6w-ip44-blanc-neutre-noir-lumihome-l-15-x-h-50-cm/8425368716578_CAFR.prd
